"Hour","Year","Month","Day","Minute","road_num","road_name","functional_road_class_desc","current_speed","free_flow_speed","speed_diff","current_travel_time","free_flow_travel_time","time_diff","creation_date.x","description","cause_of_incident","from_road","to_road","affected_roads","incident_category_desc","magnitude_of_delay_desc","length_in_meters","delay_in_seconds","incident_date","latitude","longitude","temperature","atmospheric_pressure","humidity","wind_speed","clouds","precipitation","current_luminosity","sunrise","sunset","creation_date.y"
17,2019,7,12,40,2,"Avenida Central","Local High Importance Road",19,25,6,185,141,44,"2019-07-12 17:48:40.000000","stationary traffic","","Avenida Central (Rua De Santa Margarida)","N101 (Rua De Santa Margarida)","","Jam","Major",554,238,"2019-07-12 17:48:39.246000",41.5525782,-8.4171354,28,1013,57,3,0,0,"LIGHT","2019-07-12 05:10:01.000000","2019-07-12 20:08:09.000000","2019-07-12 17:48:39.000000"
10,2019,7,13,20,2,"Avenida Central","Local High Importance Road",18,24,6,196,147,49,"2019-07-13 10:28:40.000000","queuing traffic","","Avenida Central (N101)","Avenida General Norton De Matos (N101)","N101","Jam","Moderate",409,336,"2019-07-13 10:28:39.314000",41.5517696,-8.4227157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,2019,7,13,40,2,"Avenida Central","Local High Importance Road",25,25,0,141,141,0,"2019-07-13 10:48:41.000000","stationary traffic","","Rua De Camoes (Rua De Santa Margarida)","Avenida Central (Rua De Santa Margarida)","","Jam","Major",269,190,"2019-07-13 10:48:39.282000",41.5545135,-8.4170402,21,1015,83,4,20,0,"LIGHT","2019-07-13 05:10:46.000000","2019-07-13 20:07:39.000000","2019-07-13 10:48:39.000000"
10,2019,7,13,40,2,"Avenida Central","Local High Importance Road",25,25,0,141,141,0,"2019-07-13 10:48:41.000000","queuing traffic","","Avenida Central (N101)","Avenida General Norton De Matos (N101)","N101","Jam","Moderate",393,264,"2019-07-13 10:48:39.282000",41.5517602,-8.4229048,21,1015,83,4,20,0,"LIGHT","2019-07-13 05:10:46.000000","2019-07-13 20:07:39.000000","2019-07-13 10:48:39.000000"
11,2019,7,13,20,1,"Avenida da Liberdade","Local High Importance Road",23,23,0,29,29,0,"2019-07-13 11:28:41.000000","queuing traffic","","Rua do Matadouro / Avenida SÃ£o Miguel Carvalheiras","Rua do Raio / Avenida da Liberdade","","Jam","Moderate",250,131,"2019-07-13 11:28:39.361000",41.5487414,-8.4281673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,2019,7,13,40,2,"Avenida Central","Local High Importance Road",25,25,0,141,141,0,"2019-07-13 11:48:40.000000","slow traffic","","Avenida Central (N101)","Avenida General Norton De Matos (N101)","N101","Jam","Minor",327,160,"2019-07-13 11:48:39.310000",41.5518473,-8.4235593,21,1015,83,5,20,0,"LIGHT","2019-07-13 05:10:46.000000","2019-07-13 20:07:39.000000","2019-07-13 11:48:39.000000"
12,2019,7,13,0,1,"Avenida da Liberdade","Local High Importance Road",24,24,0,28,28,0,"2019-07-13 12:08:41.000000","queuing traffic","","Rua do Matadouro / Avenida SÃ£o Miguel Carvalheiras","Rua do Raio / Avenida da Liberdade","","Jam","Moderate",384,174,"2019-07-13 12:08:39.444000",41.5489573,-8.4274471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,2019,7,13,40,1,"Avenida da Liberdade","Local High Importance Road",24,24,0,28,28,0,"2019-07-13 20:48:42.000000","stationary traffic","","Rua do Matadouro / Avenida SÃ£o Miguel Carvalheiras","Rua do Raio / Avenida da Liberdade","","Jam","Major",254,194,"2019-07-13 20:48:40.192000",41.548465,-8.4290618,19,1015,88,4,20,0,"DARK","2019-07-13 05:10:46.000000","2019-07-13 20:07:39.000000","2019-07-13 20:48:39.000000"
15,2019,7,14,40,2,"Avenida Central","Local High Importance Road",25,25,0,141,141,0,"2019-07-14 15:48:41.000000","stationary traffic","","Rua De Camoes (Rua De Santa Margarida)","Avenida Central (Rua De Santa Margarida)","","Jam","Major",158,206,"2019-07-14 15:48:39.472000",41.5535211,-8.4170925,26,1016,83,4,75,0,"LIGHT","2019-07-14 05:11:32.000000","2019-07-14 20:07:06.000000","2019-07-14 15:48:39.000000"
7,2019,7,15,0,1,"Avenida da Liberdade","Local High Importance Road",23,23,0,29,29,0,"2019-07-15 07:08:41.000000","stationary traffic","","Avenida da Liberdade (N101)","Avenida 31 de Janeiro / Rua Beato Miguel de Carvalho","","Jam","Major",360,235,"2019-07-15 07:08:39.512000",41.547981,-8.4193294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2019,7,15,0,2,"Avenida Central","Local High Importance Road",25,25,0,141,141,0,"2019-07-15 08:08:41.000000","stationary traffic","","Rua De Camoes (Rua De Santa Margarida)","Avenida Central (Rua De Santa Margarida)","","Jam","Major",282,167,"2019-07-15 08:08:39.558000",41.5546369,-8.4170361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2019,7,15,20,1,"Avenida da Liberdade","Local High Importance Road",19,23,4,35,29,6,"2019-07-15 08:28:43.000000","stationary traffic","","Avenida 31 de Janeiro","Avenida da Liberdade (N101)","","Jam","Major",388,221,"2019-07-15 08:28:41.759000",41.551095,-8.4178569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2019,7,15,40,1,"Avenida da Liberdade","Local High Importance Road",19,24,5,35,28,7,"2019-07-15 08:48:40.000000","stationary traffic","","Avenida 31 de Janeiro","Avenida da Liberdade (N101)","","Jam","Major",462,385,"2019-07-15 08:48:39.226000",41.5515577,-8.4172319,18,1016,100,1,75,0,"LIGHT","2019-07-15 05:12:20.000000","2019-07-15 20:06:32.000000","2019-07-15 08:48:39.000000"
8,2019,7,15,40,1,"Avenida da Liberdade","Local High Importance Road",19,24,5,35,28,7,"2019-07-15 08:48:40.000000","stationary traffic","","Avenida da Liberdade (N101) / Avenida Doutor Francisco Pires GonÃ§alves","Avenida Doutor PorfÃ­rio da Silva / Rua de Baixo","","Jam","Major",524,353,"2019-07-15 08:48:39.226000",41.5430256,-8.4181653,18,1016,100,1,75,0,"LIGHT","2019-07-15 05:12:20.000000","2019-07-15 20:06:32.000000","2019-07-15 08:48:39.000000"
9,2019,7,15,0,1,"Avenida da Liberdade","Local High Importance Road",19,24,5,35,28,7,"2019-07-15 09:08:41.000000","queuing traffic","","Avenida da Liberdade (N101) / Avenida Doutor Francisco Pires GonÃ§alves","Avenida Doutor PorfÃ­rio da Silva / Rua de Baixo","","Jam","Moderate",524,232,"2019-07-15 09:08:40.195000",41.5430256,-8.4181653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2019,7,15,20,2,"Avenida Central","Local High Importance Road",25,25,0,141,141,0,"2019-07-15 09:28:40.000000","stationary traffic","","Rua De Camoes (Rua De Santa Margarida)","Avenida Central (Rua De Santa Margarida)","","Jam","Major",158,151,"2019-07-15 09:28:39.352000",41.5535211,-8.4170925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2019,7,15,20,1,"Avenida da Liberdade","Local High Importance Road",18,24,6,37,28,9,"2019-07-15 09:28:40.000000","queuing traffic","","Avenida da Liberdade (N101) / Avenida Doutor Francisco Pires GonÃ§alves","Avenida Doutor PorfÃ­rio da Silva / Rua de Baixo","","Jam","Moderate",524,199,"2019-07-15 09:28:39.352000",41.5430256,-8.4181653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2019,7,15,40,1,"Avenida da Liberdade","Local High Importance Road",17,23,6,39,29,10,"2019-07-15 09:48:40.000000","queuing traffic","","Avenida da Liberdade (N101) / Avenida Doutor Francisco Pires GonÃ§alves","Avenida Doutor PorfÃ­rio da Silva / Rua de Baixo","","Jam","Moderate",454,139,"2019-07-15 09:48:39.343000",41.5430256,-8.4181653,18,1016,100,1,75,0,"LIGHT","2019-07-15 05:12:20.000000","2019-07-15 20:06:32.000000","2019-07-15 09:48:39.000000"
10,2019,7,15,0,2,"Avenida Central","Local High Importance Road",25,25,0,141,141,0,"2019-07-15 10:08:40.000000","stationary traffic","","Rua De Camoes (Rua De Santa Margarida)","Avenida Central (Rua De Santa Margarida)","","Jam","Major",301,179,"2019-07-15 10:08:39.369000",41.5545094,-8.4170402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,2019,7,15,20,2,"Avenida Central","Local High Importance Road",20,25,5,176,141,35,"2019-07-15 10:28:40.000000","slow traffic","","Avenida Central (N101)","Avenida General Norton De Matos (N101)","N101","Jam","Minor",504,212,"2019-07-15 10:28:39.372000",41.5517803,-8.4215677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,2019,7,15,40,2,"Avenida Central","Local High Importance Road",25,25,0,141,141,0,"2019-07-15 11:48:40.000000","slow traffic","","Avenida Central (N101)","Avenida General Norton De Matos (N101)","N101","Jam","Minor",393,173,"2019-07-15 11:48:39.306000",41.5517602,-8.4229048,22,1016,93,2,75,0,"LIGHT","2019-07-15 05:12:20.000000","2019-07-15 20:06:32.000000","2019-07-15 11:48:39.000000"
16,2019,7,15,0,1,"Avenida da Liberdade","Local High Importance Road",18,24,6,37,28,9,"2019-07-15 16:08:40.000000","queuing traffic","","Avenida 31 de Janeiro","Avenida da Liberdade (N101)","","Jam","Moderate",388,149,"2019-07-15 16:08:39.282000",41.551095,-8.4178569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,2019,7,15,20,2,"Avenida Central","Local High Importance Road",18,24,6,196,147,49,"2019-07-15 16:28:41.000000","queuing traffic","","Avenida Central (Rua De Santa Margarida)","N101 (Rua De Santa Margarida)","","Jam","Moderate",608,125,"2019-07-15 16:28:39.369000",41.5520968,-8.4171407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,2019,7,15,40,1,"Avenida da Liberdade","Local High Importance Road",19,24,5,35,28,7,"2019-07-15 16:48:41.000000","queuing traffic","","Avenida da Liberdade (N101)","Avenida 31 de Janeiro / Rua Beato Miguel de Carvalho","","Jam","Moderate",360,151,"2019-07-15 16:48:39.473000",41.547981,-8.4193294,24,1016,83,4,20,0,"LIGHT","2019-07-15 05:12:20.000000","2019-07-15 20:06:32.000000","2019-07-15 16:48:39.000000"
17,2019,7,15,40,2,"Avenida Central","Local High Importance Road",18,24,6,196,147,49,"2019-07-15 17:48:42.000000","stationary traffic","","Rua De Camoes (Rua De Santa Margarida)","Avenida Central (Rua De Santa Margarida)","","Jam","Major",269,206,"2019-07-15 17:48:41.237000",41.5545135,-8.4170402,24,1015,83,4,0,0,"LIGHT","2019-07-15 05:12:20.000000","2019-07-15 20:06:32.000000","2019-07-15 17:48:39.000000"
17,2019,7,15,40,2,"Avenida Central","Local High Importance Road",18,24,6,196,147,49,"2019-07-15 17:48:42.000000","queuing traffic","","Avenida Central (Rua De Santa Margarida)","N101 (Rua De Santa Margarida)","","Jam","Moderate",608,162,"2019-07-15 17:48:41.237000",41.5520968,-8.4171407,24,1015,83,4,0,0,"LIGHT","2019-07-15 05:12:20.000000","2019-07-15 20:06:32.000000","2019-07-15 17:48:39.000000"
8,2019,7,16,0,1,"Avenida da Liberdade","Local High Importance Road",19,24,5,35,28,7,"2019-07-16 08:08:41.000000","queuing traffic","","Avenida 31 de Janeiro","Avenida da Liberdade (N101)","","Jam","Moderate",388,209,"2019-07-16 08:08:39.366000",41.551095,-8.4178569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2019,7,16,20,1,"Avenida da Liberdade","Local High Importance Road",18,24,6,37,28,9,"2019-07-16 08:28:40.000000","stationary traffic","","Avenida 31 de Janeiro","Avenida da Liberdade (N101)","","Jam","Major",388,240,"2019-07-16 08:28:39.211000",41.551095,-8.4178569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,2019,7,16,0,2,"Avenida Central","Local High Importance Road",25,25,0,141,141,0,"2019-07-16 10:08:41.000000","slow traffic","","Avenida Central (N101)","Avenida General Norton De Matos (N101)","N101","Jam","Minor",341,173,"2019-07-16 10:08:39.382000",41.5517213,-8.4235271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,2019,7,16,20,2,"Avenida Central","Local High Importance Road",25,25,0,141,141,0,"2019-07-16 10:28:41.000000","queuing traffic","","Avenida Central (N101)","Avenida General Norton De Matos (N101)","N101","Jam","Moderate",397,310,"2019-07-16 10:28:39.399000",41.5517629,-8.4228579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,2019,7,16,20,2,"Avenida Central","Local High Importance Road",24,24,0,147,147,0,"2019-07-16 11:28:40.000000","stationary traffic","","Rua De Camoes (Rua De Santa Margarida)","Avenida Central (Rua De Santa Margarida)","","Jam","Major",315,154,"2019-07-16 11:28:39.295000",41.5546369,-8.4170361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,2019,7,16,20,1,"Avenida da Liberdade","Local High Importance Road",18,24,6,37,28,9,"2019-07-16 16:28:40.000000","stationary traffic","","Avenida 31 de Janeiro","Avenida da Liberdade (N101)","","Jam","Major",388,277,"2019-07-16 16:28:39.336000",41.551095,-8.4178569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,2019,7,16,40,1,"Avenida da Liberdade","Local High Importance Road",17,23,6,39,29,10,"2019-07-16 16:48:41.000000","queuing traffic","","Avenida 31 de Janeiro","Avenida da Liberdade (N101)","","Jam","Moderate",388,214,"2019-07-16 16:48:39.395000",41.551095,-8.4178569,26,1013,78,2,0,0,"LIGHT","2019-07-16 05:13:08.000000","2019-07-16 20:05:56.000000","2019-07-16 16:48:39.000000"
17,2019,7,16,0,1,"Avenida da Liberdade","Local High Importance Road",24,24,0,28,28,0,"2019-07-16 17:08:40.000000","queuing traffic","","Avenida 31 de Janeiro","Avenida da Liberdade","","Jam","Moderate",403,177,"2019-07-16 17:08:39.330000",41.551095,-8.4178569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,2019,7,16,20,1,"Avenida da Liberdade","Local High Importance Road",24,24,0,28,28,0,"2019-07-16 17:28:40.000000","stationary traffic","","Avenida 31 de Janeiro","Avenida da Liberdade (N101)","","Jam","Major",462,299,"2019-07-16 17:28:39.350000",41.5515577,-8.4172319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,2019,7,16,20,2,"Avenida Central","Local High Importance Road",19,24,5,185,147,38,"2019-07-16 17:28:40.000000","stationary traffic","","Rua De Camoes (Rua De Santa Margarida)","Avenida Central (Rua De Santa Margarida)","","Jam","Major",269,199,"2019-07-16 17:28:39.350000",41.5545135,-8.4170402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,2019,7,16,40,2,"Avenida Central","Local High Importance Road",17,24,7,207,147,60,"2019-07-16 17:48:40.000000","stationary traffic","","Rua De Camoes (Rua De Santa Margarida)","Avenida Central (Rua De Santa Margarida)","","Jam","Major",269,132,"2019-07-16 17:48:39.390000",41.5545135,-8.4170402,25,1013,78,2,0,0,"LIGHT","2019-07-16 05:13:08.000000","2019-07-16 20:05:56.000000","2019-07-16 17:48:39.000000"
16,2019,7,17,0,1,"Avenida da Liberdade","Local High Importance Road",18,24,6,37,28,9,"2019-07-17 16:08:41.000000","stationary traffic","","Avenida 31 de Janeiro","Avenida da Liberdade (N101)","","Jam","Major",388,312,"2019-07-17 16:08:39.294000",41.551095,-8.4178569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,2019,7,17,20,1,"Avenida da Liberdade","Local High Importance Road",19,23,4,35,29,6,"2019-07-17 16:28:41.000000","queuing traffic","","Avenida 31 de Janeiro","Avenida da Liberdade (N101)","","Jam","Moderate",388,141,"2019-07-17 16:28:39.438000",41.551095,-8.4178569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,2019,7,17,40,2,"Avenida Central","Local High Importance Road",18,24,6,196,147,49,"2019-07-17 16:48:40.000000","slow traffic","","N101 (Rua De Santa Margarida)","Avenida Central (Rua De Santa Margarida)","","Jam","Minor",524,129,"2019-07-17 16:48:39.241000",41.556497,-8.4172963,26,1015,68,5,0,0,"LIGHT","2019-07-17 05:13:58.000000","2019-07-17 20:05:18.000000","2019-07-17 16:48:42.000000"
16,2019,7,17,40,2,"Avenida Central","Local High Importance Road",18,24,6,196,147,49,"2019-07-17 16:48:40.000000","slow traffic","","Avenida Central (N101)","Avenida General Norton De Matos (N101)","N101","Jam","Minor",504,127,"2019-07-17 16:48:39.241000",41.5517803,-8.4215677,26,1015,68,5,0,0,"LIGHT","2019-07-17 05:13:58.000000","2019-07-17 20:05:18.000000","2019-07-17 16:48:42.000000"
17,2019,7,17,0,2,"Avenida Central","Local High Importance Road",18,24,6,196,147,49,"2019-07-17 17:08:40.000000","slow traffic","","Avenida Central (N101)","Avenida General Norton De Matos (N101)","N101","Jam","Minor",393,124,"2019-07-17 17:08:39.287000",41.5517602,-8.4229048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,2019,7,17,40,2,"Avenida Central","Local High Importance Road",24,24,0,147,147,0,"2019-07-17 18:48:41.000000","queuing traffic","","Avenida Central (N101)","Avenida General Norton De Matos (N101)","N101","Jam","Moderate",397,209,"2019-07-17 18:48:39.468000",41.5517629,-8.4228579,24,1015,77,7,0,0,"LIGHT","2019-07-17 05:13:58.000000","2019-07-17 20:05:18.000000","2019-07-17 18:48:40.000000"
19,2019,7,17,0,2,"Avenida Central","Local High Importance Road",25,25,0,141,141,0,"2019-07-17 19:08:41.000000","stationary traffic","","Rua De Camoes (Rua De Santa Margarida)","Avenida Central (Rua De Santa Margarida)","","Jam","Major",269,172,"2019-07-17 19:08:40.182000",41.5545135,-8.4170402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,2019,7,17,0,2,"Avenida Central","Local High Importance Road",25,25,0,141,141,0,"2019-07-17 19:08:41.000000","stationary traffic","","Avenida Central (N101)","Avenida General Norton De Matos (N101)","N101","Jam","Major",121,160,"2019-07-17 19:08:40.182000",41.5517602,-8.4229021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2019,7,18,0,2,"Avenida Central","Local High Importance Road",25,25,0,141,141,0,"2019-07-18 08:08:40.000000","stationary traffic","","Avenida Central (Rua De Santa Margarida)","N101 (Rua De Santa Margarida)","","Jam","Major",608,183,"2019-07-18 08:08:39.284000",41.5520968,-8.4171407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2019,7,18,20,2,"Avenida Central","Local High Importance Road",25,25,0,141,141,0,"2019-07-18 08:28:40.000000","stationary traffic","","Avenida Central (Rua De Santa Margarida)","N101 (Rua De Santa Margarida)","","Jam","Major",608,239,"2019-07-18 08:28:39.233000",41.5520968,-8.4171407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2019,7,18,0,1,"Avenida da Liberdade","Local High Importance Road",19,24,5,35,28,7,"2019-07-18 09:08:41.000000","queuing traffic","","Avenida 31 de Janeiro","Avenida da Liberdade (N101)","","Jam","Moderate",388,192,"2019-07-18 09:08:39.279000",41.551095,-8.4178569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,2019,7,18,40,1,"Avenida da Liberdade","Local High Importance Road",19,23,4,35,29,6,"2019-07-18 10:48:40.000000","stationary traffic","","Avenida da Liberdade (N101)","Avenida 31 de Janeiro / Rua Beato Miguel de Carvalho","","Jam","Major",277,183,"2019-07-18 10:48:39.233000",41.5474539,-8.4208167,23,1017,68,4,0,0,"LIGHT","2019-07-18 05:14:48.000000","2019-07-18 20:04:37.000000","2019-07-18 10:48:39.000000"
16,2019,7,18,20,1,"Avenida da Liberdade","Local High Importance Road",19,23,4,35,29,6,"2019-07-18 16:28:41.000000","stationary traffic","","Largo da Senhora-A-Branca","Avenida da Liberdade (N101)","","Jam","Major",469,428,"2019-07-18 16:28:39.627000",41.5516113,-8.4172628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,2019,7,18,20,2,"Avenida Central","Local High Importance Road",25,25,0,141,141,0,"2019-07-18 16:28:41.000000","queuing traffic","","Avenida Central (N101)","Avenida General Norton De Matos (N101)","N101","Jam","Moderate",327,203,"2019-07-18 16:28:39.627000",41.5518473,-8.4235593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,2019,7,18,40,1,"Avenida da Liberdade","Local High Importance Road",18,23,5,37,29,8,"2019-07-18 16:48:41.000000","queuing traffic","","Largo da Senhora-A-Branca","Avenida da Liberdade (N101)","","Jam","Moderate",469,219,"2019-07-18 16:48:39.389000",41.5516113,-8.4172628,28,1016,78,6,0,0,"LIGHT","2019-07-18 05:14:48.000000","2019-07-18 20:04:37.000000","2019-07-18 16:48:39.000000"
17,2019,7,18,20,2,"Avenida Central","Local High Importance Road",16,25,9,220,141,79,"2019-07-18 17:28:41.000000","stationary traffic","","Rua De Camoes (Rua De Santa Margarida)","Avenida Central (Rua De Santa Margarida)","","Jam","Major",269,169,"2019-07-18 17:28:39.413000",41.5545135,-8.4170402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,2019,7,18,20,2,"Avenida Central","Local High Importance Road",16,25,9,220,141,79,"2019-07-18 17:28:41.000000","slow traffic","","Avenida Central (N101)","Avenida General Norton De Matos (N101)","N101","Jam","Minor",274,124,"2019-07-18 17:28:39.413000",41.5523234,-8.4235727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,2019,7,18,20,2,"Avenida Central","Local High Importance Road",16,25,9,220,141,79,"2019-07-18 17:28:41.000000","stationary traffic","","Avenida Central (Rua De Santa Margarida)","N101 (Rua De Santa Margarida)","","Jam","Major",608,198,"2019-07-18 17:28:39.413000",41.5520968,-8.4171407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,2019,7,18,40,2,"Avenida Central","Local High Importance Road",17,25,8,207,141,66,"2019-07-18 17:48:41.000000","stationary traffic","","Avenida Central (Rua De Santa Margarida)","N101 (Rua De Santa Margarida)","","Jam","Major",338,411,"2019-07-18 17:48:39.307000",41.5545188,-8.4170402,27,1015,83,4,0,0,"LIGHT","2019-07-18 05:14:48.000000","2019-07-18 20:04:37.000000","2019-07-18 17:48:39.000000"
18,2019,7,18,0,2,"Avenida Central","Local High Importance Road",19,25,6,185,141,44,"2019-07-18 18:08:41.000000","stationary traffic","","Rua De Camoes (Rua De Santa Margarida)","Avenida Central (Rua De Santa Margarida)","","Jam","Major",269,175,"2019-07-18 18:08:39.507000",41.5545135,-8.4170402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2019,7,19,0,1,"Avenida da Liberdade","Local High Importance Road",24,24,0,28,28,0,"2019-07-19 09:08:40.000000","queuing traffic","","Avenida 31 de Janeiro","Avenida da Liberdade (N101)","","Jam","Moderate",388,164,"2019-07-19 09:08:39.228000",41.551095,-8.4178569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2019,7,19,20,2,"Avenida Central","Local High Importance Road",25,25,0,141,141,0,"2019-07-19 09:28:41.000000","slow traffic","","Avenida Central (N101)","Avenida General Norton De Matos (N101)","N101","Jam","Minor",327,148,"2019-07-19 09:28:40.139000",41.5518473,-8.4235593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2019,7,19,40,2,"Avenida Central","Local High Importance Road",25,25,0,141,141,0,"2019-07-19 09:48:42.000000","stationary traffic","","Rua De Camoes (Rua De Santa Margarida)","Avenida Central (Rua De Santa Margarida)","","Jam","Major",269,154,"2019-07-19 09:48:40.388000",41.5545135,-8.4170402,23,1015,100,1,90,0,"LIGHT","2019-07-19 05:15:39.000000","2019-07-19 20:03:55.000000","2019-07-19 09:48:40.000000"
