"road_num","Month","Day","Hour","Minute","weekday","temperature","precipitation","current_luminosity","thunderstorm","magnitude_of_delay_desc","wind_speed","speed_diff"
2,2,2,17,20,7,9,0,1,0,0,0,0.647058823529412
3,2,2,17,20,7,9,0,1,0,0,0,1
4,2,2,17,20,7,9,0,1,0,0,0,0.533333333333333
1,2,2,17,40,7,9,0,1,0,0,0,1
2,2,2,17,40,7,9,0,1,0,0,0,0.777777777777778
3,2,2,17,40,7,9,0,1,0,0,0,0.794117647058823
4,2,2,17,40,7,9,0,1,0,0,0,0.711111111111111
1,2,2,18,0,7,9,0,0,0,0,0,1
2,2,2,18,0,7,9,0,0,0,0,0,0.777777777777778
3,2,2,18,0,7,9,0,0,0,0,0,1
4,2,2,18,0,7,9,0,0,0,0,0,0.804347826086957
1,2,2,18,20,7,9,0,0,0,0,0,1
2,2,2,18,20,7,9,0,0,0,0,0,0.823529411764706
3,2,2,18,20,7,9,0,0,0,0,0,0.771428571428571
4,2,2,18,20,7,9,0,0,0,0,0,0.652173913043478
1,2,2,18,40,7,9,0,0,0,0,0,1
2,2,2,18,40,7,9,0,0,0,0,0,0.666666666666667
3,2,2,18,40,7,9,0,0,0,0,0,1
4,2,2,18,40,7,9,0,0,0,0,0,1
1,2,2,19,0,7,9,0,0,0,0,0,1
2,2,2,19,0,7,9,0,0,0,0,0,1
3,2,2,19,0,7,9,0,0,0,0,0,0.588235294117647
4,2,2,19,0,7,9,0,0,0,0,0,1
1,2,2,19,20,7,9,0,0,0,0,3,1
2,2,2,19,20,7,9,0,0,0,0,3,1
3,2,2,19,20,7,9,0,0,0,0,3,1
4,2,2,19,20,7,9,0,0,0,0,3,1
1,2,2,19,40,7,9,0,0,0,0,6,1
2,2,2,19,40,7,9,0,0,0,0,6,1
3,2,2,19,40,7,9,0,0,0,0,6,0.771428571428571
4,2,2,19,40,7,9,0,0,0,0,6,1
1,2,2,20,0,7,9,0,0,0,0,6,1
2,2,2,20,0,7,9,0,0,0,0,6,1
3,2,2,20,0,7,9,0,0,0,0,6,0.794117647058823
4,2,2,20,0,7,9,0,0,0,0,6,1
1,2,2,20,20,7,9,0,0,0,0,6,1
2,2,2,20,20,7,9,0,0,0,0,6,1
3,2,2,20,20,7,9,0,0,0,0,6,1
4,2,2,20,20,7,9,0,0,0,0,6,1
1,2,2,20,40,7,9,0,0,0,0,6,1
2,2,2,20,40,7,9,0,0,0,0,6,1
3,2,2,20,40,7,9,0,0,0,0,6,1
4,2,2,20,40,7,9,0,0,0,0,6,0.8
1,2,2,21,0,7,9,0,0,0,0,3,1
2,2,2,21,0,7,9,0,0,0,0,3,1
3,2,2,21,0,7,9,0,0,0,0,3,1
4,2,2,21,0,7,9,0,0,0,0,3,1
1,2,2,21,20,7,9,0,0,0,0,0,1
2,2,2,21,20,7,9,0,0,0,0,0,1
3,2,2,21,20,7,9,0,0,0,0,0,1
4,2,2,21,20,7,9,0,0,0,0,0,1
1,2,2,21,40,7,9,0,0,0,0,0,1
2,2,2,21,40,7,9,0,0,0,0,0,1
3,2,2,21,40,7,9,0,0,0,0,0,1
4,2,2,21,40,7,9,0,0,0,0,0,1
1,2,2,22,0,7,9,0,0,0,0,0,1
2,2,2,22,0,7,9,0,0,0,0,0,1
3,2,2,22,0,7,9,0,0,0,0,0,1
4,2,2,22,0,7,9,0,0,0,0,0,1
1,2,2,22,20,7,9,0,0,0,0,0,1
2,2,2,22,20,7,9,0,0,0,0,0,1
3,2,2,22,20,7,9,0,0,0,0,0,1
4,2,2,22,20,7,9,0,0,0,0,0,1
1,2,2,22,40,7,9,0,0,0,0,0,1
2,2,2,22,40,7,9,0,0,0,0,0,1
3,2,2,22,40,7,9,0,0,0,0,0,1
4,2,2,22,40,7,9,0,0,0,0,0,1
1,2,2,23,0,7,9,0,0,0,0,0,1
2,2,2,23,0,7,9,0,0,0,0,0,1
3,2,2,23,0,7,9,0,0,0,0,0,1
4,2,2,23,0,7,9,0,0,0,0,0,1
1,2,2,23,20,7,9,0,0,0,0,0,1
2,2,2,23,20,7,9,0,0,0,0,0,1
3,2,2,23,20,7,9,0,0,0,0,0,1
4,2,2,23,20,7,9,0,0,0,0,0,1
1,2,2,23,40,7,9,0,0,0,0,0,1
2,2,2,23,40,7,9,0,0,0,0,0,1
3,2,2,23,40,7,9,0,0,0,0,0,1
4,2,2,23,40,7,9,0,0,0,0,0,1
1,2,3,0,0,1,9,0,0,0,0,0,1
2,2,3,0,0,1,9,0,0,0,0,0,1
3,2,3,0,0,1,9,0,0,0,0,0,1
4,2,3,0,0,1,9,0,0,0,0,0,1
1,2,3,0,20,1,9,0,0,0,0,0,1
2,2,3,0,20,1,9,0,0,0,0,0,1
3,2,3,0,20,1,9,0,0,0,0,0,1
4,2,3,0,20,1,9,0,0,0,0,0,1
1,2,3,0,40,1,9,0,0,0,0,0,1
2,2,3,0,40,1,9,0,0,0,0,0,1
3,2,3,0,40,1,9,0,0,0,0,0,1
4,2,3,0,40,1,9,0,0,0,0,0,1
1,2,3,1,0,1,9,0,0,0,0,0,1
2,2,3,1,0,1,9,0,0,0,0,0,1
3,2,3,1,0,1,9,0,0,0,0,0,1
4,2,3,1,0,1,9,0,0,0,0,0,1
1,2,3,1,20,1,9,0,0,0,0,0,1
2,2,3,1,20,1,9,0,0,0,0,0,1
3,2,3,1,20,1,9,0,0,0,0,0,1
4,2,3,1,20,1,9,0,0,0,0,0,1
1,2,3,1,40,1,9,0,0,0,0,0,1
2,2,3,1,40,1,9,0,0,0,0,0,1
3,2,3,1,40,1,9,0,0,0,0,0,1
4,2,3,1,40,1,9,0,0,0,0,0,1
1,2,3,2,0,1,9,0,0,0,0,0,1
2,2,3,2,0,1,9,0,0,0,0,0,1
3,2,3,2,0,1,9,0,0,0,0,0,1
4,2,3,2,0,1,9,0,0,0,0,0,1
1,2,3,2,20,1,9,0,0,0,0,0,1
2,2,3,2,20,1,9,0,0,0,0,0,1
3,2,3,2,20,1,9,0,0,0,0,0,1
4,2,3,2,20,1,9,0,0,0,0,0,1
1,2,3,2,40,1,9,0,0,0,0,0,1
2,2,3,2,40,1,9,0,0,0,0,0,1
3,2,3,2,40,1,9,0,0,0,0,0,1
4,2,3,2,40,1,9,0,0,0,0,0,1
1,2,3,3,0,1,9,0,0,0,0,0,1
2,2,3,3,0,1,9,0,0,0,0,0,1
3,2,3,3,0,1,9,0,0,0,0,0,1
4,2,3,3,0,1,9,0,0,0,0,0,1
1,2,3,3,20,1,9,0,0,0,0,0,1
2,2,3,3,20,1,9,0,0,0,0,0,1
3,2,3,3,20,1,9,0,0,0,0,0,1
4,2,3,3,20,1,9,0,0,0,0,0,1
1,2,3,3,40,1,9,0,0,0,0,0,1
2,2,3,3,40,1,9,0,0,0,0,0,1
3,2,3,3,40,1,9,0,0,0,0,0,1
4,2,3,3,40,1,9,0,0,0,0,0,1
1,2,3,4,0,1,9,0,0,0,0,0,1
2,2,3,4,0,1,9,0,0,0,0,0,1
3,2,3,4,0,1,9,0,0,0,0,0,1
4,2,3,4,0,1,9,0,0,0,0,0,1
1,2,3,4,20,1,9,0,0,0,0,0,1
2,2,3,4,20,1,9,0,0,0,0,0,1
3,2,3,4,20,1,9,0,0,0,0,0,1
4,2,3,4,20,1,9,0,0,0,0,0,1
1,2,3,4,40,1,9,0,0,0,0,0,1
2,2,3,4,40,1,9,0,0,0,0,0,1
3,2,3,4,40,1,9,0,0,0,0,0,1
4,2,3,4,40,1,9,0,0,0,0,0,1
1,2,3,5,0,1,9,0,0,0,0,0,1
2,2,3,5,0,1,9,0,0,0,0,0,1
3,2,3,5,0,1,9,0,0,0,0,0,1
4,2,3,5,0,1,9,0,0,0,0,0,1
1,2,3,5,20,1,9,0,0,0,0,0,1
2,2,3,5,20,1,9,0,0,0,0,0,1
3,2,3,5,20,1,9,0,0,0,0,0,1
4,2,3,5,20,1,9,0,0,0,0,0,1
1,2,3,5,40,1,9,0,0,0,0,0,1
2,2,3,5,40,1,9,0,0,0,0,0,1
3,2,3,5,40,1,9,0,0,0,0,0,1
4,2,3,5,40,1,9,0,0,0,0,0,1
1,2,3,6,0,1,9,0,0,0,0,0,1
2,2,3,6,0,1,9,0,0,0,0,0,1
3,2,3,6,0,1,9,0,0,0,0,0,1
4,2,3,6,0,1,9,0,0,0,0,0,1
1,2,3,6,20,1,9,0,0,0,0,0,1
2,2,3,6,20,1,9,0,0,0,0,0,1
3,2,3,6,20,1,9,0,0,0,0,0,1
4,2,3,6,20,1,9,0,0,0,0,0,1
1,2,3,6,40,1,9,0,0,0,0,0,1
2,2,3,6,40,1,9,0,0,0,0,0,1
3,2,3,6,40,1,9,0,0,0,0,0,1
4,2,3,6,40,1,9,0,0,0,0,0,1
1,2,3,7,0,1,9,0,0,0,0,0,1
2,2,3,7,0,1,9,0,0,0,0,0,1
3,2,3,7,0,1,9,0,0,0,0,0,1
4,2,3,7,0,1,9,0,0,0,0,0,1
1,2,3,7,20,1,9,0,0,0,0,0,1
2,2,3,7,20,1,9,0,0,0,0,0,1
3,2,3,7,20,1,9,0,0,0,0,0,1
4,2,3,7,20,1,9,0,0,0,0,0,1
1,2,3,7,40,1,9,0,0,0,0,0,1
2,2,3,7,40,1,9,0,0,0,0,0,1
3,2,3,7,40,1,9,0,0,0,0,0,1
4,2,3,7,40,1,9,0,0,0,0,0,1
1,2,3,8,0,1,9,0,0,0,0,0,1
2,2,3,8,0,1,9,0,0,0,0,0,1
3,2,3,8,0,1,9,0,0,0,0,0,1
4,2,3,8,0,1,9,0,0,0,0,0,1
1,2,3,8,20,1,9,0,0,0,0,0,1
2,2,3,8,20,1,9,0,0,0,0,0,1
3,2,3,8,20,1,9,0,0,0,0,0,1
4,2,3,8,20,1,9,0,0,0,0,0,1
1,2,3,8,40,1,9,0,0,0,0,0,1
2,2,3,8,40,1,9,0,0,0,0,0,1
3,2,3,8,40,1,9,0,0,0,0,0,1
4,2,3,8,40,1,9,0,0,0,0,0,1
1,2,3,9,0,1,9,0,0,0,0,0,1
2,2,3,9,0,1,9,0,0,0,0,0,1
3,2,3,9,0,1,9,0,0,0,0,0,1
4,2,3,9,0,1,9,0,0,0,0,0,1
1,2,3,9,20,1,9,0,0,0,0,0,1
2,2,3,9,20,1,9,0,0,0,0,0,1
3,2,3,9,20,1,9,0,0,0,0,0,1
4,2,3,9,20,1,9,0,0,0,0,0,1
1,2,3,9,40,1,9,0,0,0,0,0,1
2,2,3,9,40,1,9,0,0,0,0,0,1
3,2,3,9,40,1,9,0,0,0,0,0,1
4,2,3,9,40,1,9,0,0,0,0,0,1
1,2,3,10,0,1,9,0,0,0,0,0,1
2,2,3,10,0,1,9,0,0,0,0,0,1
3,2,3,10,0,1,9,0,0,0,0,0,1
4,2,3,10,0,1,9,0,0,0,0,0,1
1,2,3,10,20,1,9,0,0,0,0,0,1
2,2,3,10,20,1,9,0,0,0,0,0,1
3,2,3,10,20,1,9,0,0,0,0,0,1
4,2,3,10,20,1,9,0,0,0,0,0,1
1,2,3,10,40,1,9,0,0,0,0,0,1
2,2,3,10,40,1,9,0,0,0,0,0,1
3,2,3,10,40,1,9,0,0,0,0,0,1
4,2,3,10,40,1,9,0,0,0,0,0,1
1,2,3,11,0,1,9,0,0,0,0,0,1
2,2,3,11,0,1,9,0,0,0,0,0,1
3,2,3,11,0,1,9,0,0,0,0,0,1
4,2,3,11,0,1,9,0,0,0,0,0,1
1,2,3,11,20,1,9,0,0,0,0,0,1
2,2,3,11,20,1,9,0,0,0,0,0,1
3,2,3,11,20,1,9,0,0,0,0,0,1
4,2,3,11,20,1,9,0,0,0,0,0,1
1,2,3,11,40,1,9,0,0,0,0,0,1
2,2,3,11,40,1,9,0,0,0,0,0,1
3,2,3,11,40,1,9,0,0,0,0,0,1
4,2,3,11,40,1,9,0,0,0,0,0,1
1,2,3,12,0,1,9,0,0,0,0,0,1
2,2,3,12,0,1,9,0,0,0,0,0,1
3,2,3,12,0,1,9,0,0,0,0,0,1
4,2,3,12,0,1,9,0,0,0,0,0,1
1,2,3,12,20,1,9,0,0,0,0,0,1
2,2,3,12,20,1,9,0,0,0,0,0,0.555555555555556
3,2,3,12,20,1,9,0,0,0,0,0,1
4,2,3,12,20,1,9,0,0,0,0,0,1
1,2,3,12,40,1,9,0,0,0,0,0,1
2,2,3,12,40,1,9,0,0,0,0,0,0.555555555555556
3,2,3,12,40,1,9,0,0,0,0,0,1
4,2,3,12,40,1,9,0,0,0,0,0,1
1,2,3,13,0,1,9,0,0,0,0,0,1
2,2,3,13,0,1,9,0,0,0,0,0,1
3,2,3,13,0,1,9,0,0,0,0,0,1
4,2,3,13,0,1,9,0,0,0,0,0,1
1,2,3,13,20,1,9,0,0,0,0,0,1
2,2,3,13,20,1,9,0,0,0,0,0,1
3,2,3,13,20,1,9,0,0,0,0,0,1
4,2,3,13,20,1,9,0,0,0,0,0,1
1,2,3,13,40,1,9,0,0,0,0,0,1
2,2,3,13,40,1,9,0,0,0,0,0,1
3,2,3,13,40,1,9,0,0,0,0,0,1
4,2,3,13,40,1,9,0,0,0,0,0,1
1,2,3,14,0,1,9,0,0,0,0,0,1
2,2,3,14,0,1,9,0,0,0,0,0,1
3,2,3,14,0,1,9,0,0,0,0,0,1
4,2,3,14,0,1,9,0,0,0,0,0,1
1,2,3,14,20,1,9,0,0,0,0,0,1
2,2,3,14,20,1,9,0,0,0,0,0,1
3,2,3,14,20,1,9,0,0,0,0,0,1
4,2,3,14,20,1,9,0,0,0,0,0,1
1,2,3,14,40,1,9,0,0,0,0,0,1
2,2,3,14,40,1,9,0,0,0,0,0,1
3,2,3,14,40,1,9,0,0,0,0,0,1
4,2,3,14,40,1,9,0,0,0,0,0,1
1,2,3,15,0,1,9,0,0,0,0,0,1
2,2,3,15,0,1,9,0,0,0,0,0,1
3,2,3,15,0,1,9,0,0,0,0,0,1
4,2,3,15,0,1,9,0,0,0,0,0,1
1,2,3,15,20,1,9,0,0,0,0,0,1
2,2,3,15,20,1,9,0,0,0,0,0,1
3,2,3,15,20,1,9,0,0,0,0,0,1
4,2,3,15,20,1,9,0,0,0,0,0,1
1,2,3,15,40,1,9,0,0,0,0,0,1
2,2,3,15,40,1,9,0,0,0,0,0,1
3,2,3,15,40,1,9,0,0,0,0,0,1
4,2,3,15,40,1,9,0,0,0,0,0,0.739130434782609
1,2,3,16,0,1,9,0,0,0,0,0,1
2,2,3,16,0,1,9,0,0,0,0,0,0.705882352941177
3,2,3,16,0,1,9,0,0,0,0,0,1
4,2,3,16,0,1,9,0,0,0,0,0,0.782608695652174
1,2,3,16,20,1,9,0,0,0,0,0,1
2,2,3,16,20,1,9,0,0,0,0,0,0.647058823529412
3,2,3,16,20,1,9,0,0,0,0,0,1
4,2,3,16,20,1,9,0,0,0,0,0,1
1,2,3,16,40,1,9,0,0,0,0,0,1
2,2,3,16,40,1,9,0,0,0,0,0,0.666666666666667
3,2,3,16,40,1,9,0,0,0,0,0,0.764705882352941
4,2,3,16,40,1,9,0,0,0,0,0,1
1,2,3,17,0,1,9,0,0,0,0,0,1
2,2,3,17,0,1,9,0,0,0,0,0,0.705882352941177
3,2,3,17,0,1,9,0,0,0,0,0,1
4,2,3,17,0,1,9,0,0,0,0,0,0.717391304347826
1,2,3,17,20,1,9,0,0,0,0,0,1
2,2,3,17,20,1,9,0,0,0,0,0,0.705882352941177
3,2,3,17,20,1,9,0,0,0,0,0,1
4,2,3,17,20,1,9,0,0,0,0,0,0.717391304347826
1,2,3,17,40,1,9,0,0,0,0,0,1
2,2,3,17,40,1,9,0,0,0,0,0,1
3,2,3,17,40,1,9,0,0,0,0,0,1
4,2,3,17,40,1,9,0,0,0,0,0,1
1,2,3,18,0,1,9,0,0,0,0,0,1
2,2,3,18,0,1,9,0,0,0,0,0,1
3,2,3,18,0,1,9,0,0,0,0,0,1
4,2,3,18,0,1,9,0,0,0,0,0,1
1,2,3,18,20,1,9,0,0,0,0,0,1
2,2,3,18,20,1,9,0,0,0,0,0,1
3,2,3,18,20,1,9,0,0,0,0,0,0.323529411764706
4,2,3,18,20,1,9,0,0,0,0,0,1
1,2,3,18,40,1,9,0,0,0,0,0,1
2,2,3,18,40,1,9,0,0,0,0,0,1
3,2,3,18,40,1,9,0,0,0,0,0,0.485714285714286
4,2,3,18,40,1,9,0,0,0,0,0,1
1,2,3,19,0,1,9,0,0,0,0,0,1
2,2,3,19,0,1,9,0,0,0,0,0,1
3,2,3,19,0,1,9,0,0,0,0,0,1
4,2,3,19,0,1,9,0,0,0,0,0,1
1,2,3,19,20,1,9,0,0,0,0,0,1
2,2,3,19,20,1,9,0,0,0,0,0,1
3,2,3,19,20,1,9,0,0,0,0,0,1
4,2,3,19,20,1,9,0,0,0,0,0,1
1,2,3,19,40,1,9,0,0,0,0,0,-99
2,2,3,19,40,1,9,0,0,0,0,0,-99
3,2,3,19,40,1,9,0,0,0,0,0,-99
4,2,3,19,40,1,9,0,0,0,0,0,-99
1,2,3,20,0,1,9,0,0,0,0,0,1
2,2,3,20,0,1,9,0,0,0,0,0,1
3,2,3,20,0,1,9,0,0,0,0,0,1
4,2,3,20,0,1,9,0,0,0,0,0,1
1,2,3,20,20,1,9,0,0,0,0,0,-99
2,2,3,20,20,1,9,0,0,0,0,0,-99
3,2,3,20,20,1,9,0,0,0,0,0,-99
4,2,3,20,20,1,9,0,0,0,0,0,-99
1,2,3,20,40,1,9,0,0,0,0,0,-99
2,2,3,20,40,1,9,0,0,0,0,0,-99
3,2,3,20,40,1,9,0,0,0,0,0,-99
4,2,3,20,40,1,9,0,0,0,0,0,-99
1,2,3,21,0,1,9,0,0,0,0,0,1
2,2,3,21,0,1,9,0,0,0,0,0,1
3,2,3,21,0,1,9,0,0,0,0,0,1
4,2,3,21,0,1,9,0,0,0,0,0,1
1,2,3,21,20,1,9,0,0,0,0,0,1
2,2,3,21,20,1,9,0,0,0,0,0,1
3,2,3,21,20,1,9,0,0,0,0,0,1
4,2,3,21,20,1,9,0,0,0,0,0,1
1,2,3,21,40,1,9,0,0,0,0,0,1
2,2,3,21,40,1,9,0,0,0,0,0,1
3,2,3,21,40,1,9,0,0,0,0,0,1
4,2,3,21,40,1,9,0,0,0,0,0,1
1,2,3,22,0,1,9,0,0,0,0,0,1
2,2,3,22,0,1,9,0,0,0,0,0,1
3,2,3,22,0,1,9,0,0,0,0,0,1
4,2,3,22,0,1,9,0,0,0,0,0,1
1,2,3,22,20,1,9,0,0,0,0,0,1
2,2,3,22,20,1,9,0,0,0,0,0,1
3,2,3,22,20,1,9,0,0,0,0,0,1
4,2,3,22,20,1,9,0,0,0,0,0,1
1,2,3,22,40,1,9,0,0,0,0,0,1
2,2,3,22,40,1,9,0,0,0,0,0,1
3,2,3,22,40,1,9,0,0,0,0,0,1
4,2,3,22,40,1,9,0,0,0,0,0,1
1,2,3,23,0,1,9,0,0,0,0,0,1
2,2,3,23,0,1,9,0,0,0,0,0,1
3,2,3,23,0,1,9,0,0,0,0,0,1
4,2,3,23,0,1,9,0,0,0,0,0,0.630434782608696
1,2,3,23,20,1,9,0,0,0,0,0,1
2,2,3,23,20,1,9,0,0,0,0,0,1
3,2,3,23,20,1,9,0,0,0,0,0,1
4,2,3,23,20,1,9,0,0,0,0,0,0.652173913043478
1,2,3,23,40,1,9,0,0,0,0,0,1
2,2,3,23,40,1,9,0,0,0,0,0,1
3,2,3,23,40,1,9,0,0,0,0,0,1
4,2,3,23,40,1,9,0,0,0,0,0,1
1,2,4,0,0,2,9,0,0,0,0,0,-99
2,2,4,0,0,2,9,0,0,0,0,0,-99
3,2,4,0,0,2,9,0,0,0,0,0,-99
4,2,4,0,0,2,9,0,0,0,0,0,-99
1,2,4,0,20,2,9,0,0,0,0,0,1
2,2,4,0,20,2,9,0,0,0,0,0,1
3,2,4,0,20,2,9,0,0,0,0,0,1
4,2,4,0,20,2,9,0,0,0,0,0,1
1,2,4,0,40,2,9,0,0,0,0,0,1
2,2,4,0,40,2,9,0,0,0,0,0,1
3,2,4,0,40,2,9,0,0,0,0,0,1
4,2,4,0,40,2,9,0,0,0,0,0,1
1,2,4,1,0,2,9,0,0,0,0,0,1
2,2,4,1,0,2,9,0,0,0,0,0,1
3,2,4,1,0,2,9,0,0,0,0,0,1
4,2,4,1,0,2,9,0,0,0,0,0,1
1,2,4,1,20,2,9,0,0,0,0,0,1
2,2,4,1,20,2,9,0,0,0,0,0,1
3,2,4,1,20,2,9,0,0,0,0,0,1
4,2,4,1,20,2,9,0,0,0,0,0,1
1,2,4,1,40,2,9,0,0,0,0,0,1
2,2,4,1,40,2,9,0,0,0,0,0,1
3,2,4,1,40,2,9,0,0,0,0,0,1
4,2,4,1,40,2,9,0,0,0,0,0,1
1,2,4,2,0,2,9,0,0,0,0,0,1
2,2,4,2,0,2,9,0,0,0,0,0,1
3,2,4,2,0,2,9,0,0,0,0,0,1
4,2,4,2,0,2,9,0,0,0,0,0,1
1,2,4,2,20,2,9,0,0,0,0,0,1
2,2,4,2,20,2,9,0,0,0,0,0,1
3,2,4,2,20,2,9,0,0,0,0,0,1
4,2,4,2,20,2,9,0,0,0,0,0,1
1,2,4,2,40,2,9,0,0,0,0,0,1
2,2,4,2,40,2,9,0,0,0,0,0,1
3,2,4,2,40,2,9,0,0,0,0,0,1
4,2,4,2,40,2,9,0,0,0,0,0,1
1,2,4,3,0,2,9,0,0,0,0,0,1
2,2,4,3,0,2,9,0,0,0,0,0,1
3,2,4,3,0,2,9,0,0,0,0,0,1
4,2,4,3,0,2,9,0,0,0,0,0,1
1,2,4,3,20,2,9,0,0,0,0,0,1
2,2,4,3,20,2,9,0,0,0,0,0,1
3,2,4,3,20,2,9,0,0,0,0,0,1
4,2,4,3,20,2,9,0,0,0,0,0,1
1,2,4,3,40,2,9,0,0,0,0,0,1
2,2,4,3,40,2,9,0,0,0,0,0,1
3,2,4,3,40,2,9,0,0,0,0,0,1
4,2,4,3,40,2,9,0,0,0,0,0,1
1,2,4,4,0,2,9,0,0,0,0,0,1
2,2,4,4,0,2,9,0,0,0,0,0,1
3,2,4,4,0,2,9,0,0,0,0,0,1
4,2,4,4,0,2,9,0,0,0,0,0,1
1,2,4,4,20,2,9,0,0,0,0,0,1
2,2,4,4,20,2,9,0,0,0,0,0,1
3,2,4,4,20,2,9,0,0,0,0,0,1
4,2,4,4,20,2,9,0,0,0,0,0,1
1,2,4,4,40,2,9,0,0,0,0,0,1
2,2,4,4,40,2,9,0,0,0,0,0,1
3,2,4,4,40,2,9,0,0,0,0,0,1
4,2,4,4,40,2,9,0,0,0,0,0,1
1,2,4,5,0,2,9,0,0,0,0,0,1
2,2,4,5,0,2,9,0,0,0,0,0,1
3,2,4,5,0,2,9,0,0,0,0,0,1
4,2,4,5,0,2,9,0,0,0,0,0,1
1,2,4,5,20,2,9,0,0,0,0,0,1
2,2,4,5,20,2,9,0,0,0,0,0,1
3,2,4,5,20,2,9,0,0,0,0,0,1
4,2,4,5,20,2,9,0,0,0,0,0,1
1,2,4,5,40,2,9,0,0,0,0,0,1
2,2,4,5,40,2,9,0,0,0,0,0,1
3,2,4,5,40,2,9,0,0,0,0,0,1
4,2,4,5,40,2,9,0,0,0,0,0,1
1,2,4,6,0,2,9,0,0,0,0,0,1
2,2,4,6,0,2,9,0,0,0,0,0,1
3,2,4,6,0,2,9,0,0,0,0,0,1
4,2,4,6,0,2,9,0,0,0,0,0,1
1,2,4,6,20,2,9,0,0,0,0,0,1
2,2,4,6,20,2,9,0,0,0,0,0,1
3,2,4,6,20,2,9,0,0,0,0,0,1
4,2,4,6,20,2,9,0,0,0,0,0,1
1,2,4,6,40,2,9,0,0,0,0,0,1
2,2,4,6,40,2,9,0,0,0,0,0,1
3,2,4,6,40,2,9,0,0,0,0,0,1
4,2,4,6,40,2,9,0,0,0,0,0,1
1,2,4,7,0,2,9,0,0,0,0,0,1
2,2,4,7,0,2,9,0,0,0,0,0,1
3,2,4,7,0,2,9,0,0,0,0,0,1
4,2,4,7,0,2,9,0,0,0,0,0,1
1,2,4,7,20,2,9,0,0,0,0,0,1
2,2,4,7,20,2,9,0,0,0,0,0,1
3,2,4,7,20,2,9,0,0,0,0,0,1
4,2,4,7,20,2,9,0,0,0,0,0,1
1,2,4,7,40,2,9,0,0,0,0,0,1
2,2,4,7,40,2,9,0,0,0,0,0,1
3,2,4,7,40,2,9,0,0,0,0,0,1
4,2,4,7,40,2,9,0,0,0,0,0,1
1,2,4,8,0,2,9,0,0,0,0,0,1
2,2,4,8,0,2,9,0,0,0,0,0,0.764705882352941
3,2,4,8,0,2,9,0,0,0,0,0,0.685714285714286
4,2,4,8,0,2,9,0,0,0,0,0,0.782608695652174
1,2,4,8,20,2,9,0,0,0,0,0,1
2,2,4,8,20,2,9,0,0,0,0,0,0.722222222222222
3,2,4,8,20,2,9,0,0,0,0,0,0.742857142857143
4,2,4,8,20,2,9,0,0,0,0,0,0.652173913043478
1,2,4,8,40,2,9,0,0,0,0,0,1
2,2,4,8,40,2,9,0,0,0,0,0,0.611111111111111
3,2,4,8,40,2,9,0,0,0,0,0,0.617647058823529
4,2,4,8,40,2,9,0,0,0,0,0,0.652173913043478
1,2,4,9,0,2,9,0,0,0,0,0,1
2,2,4,9,0,2,9,0,0,0,0,0,0.764705882352941
3,2,4,9,0,2,9,0,0,0,0,0,0.685714285714286
4,2,4,9,0,2,9,0,0,0,0,0,0.565217391304348
1,2,4,9,20,2,9,0,0,0,0,0,0.727272727272727
2,2,4,9,20,2,9,0,0,0,0,0,0.647058823529412
3,2,4,9,20,2,9,0,0,0,0,0,0.735294117647059
4,2,4,9,20,2,9,0,0,0,0,0,0.777777777777778
1,2,4,9,40,2,9,0,0,0,0,0,0.727272727272727
2,2,4,9,40,2,9,0,0,0,0,0,0.705882352941177
3,2,4,9,40,2,9,0,0,0,0,0,0.714285714285714
4,2,4,9,40,2,9,0,0,0,0,0,0.760869565217391
1,2,4,10,0,2,9,0,0,0,0,0,0.714285714285714
2,2,4,10,0,2,9,0,0,0,0,0,1
3,2,4,10,0,2,9,0,0,0,0,0,0.771428571428571
4,2,4,10,0,2,9,0,0,0,0,0,0.782608695652174
1,2,4,10,20,2,9,0,0,0,0,0,1
2,2,4,10,20,2,9,0,0,0,0,0,1
3,2,4,10,20,2,9,0,0,0,0,0,0.714285714285714
4,2,4,10,20,2,9,0,0,0,0,0,0.782608695652174
1,2,4,10,40,2,9,0,0,0,0,0,0.80952380952381
2,2,4,10,40,2,9,0,0,0,0,0,0.777777777777778
3,2,4,10,40,2,9,0,0,0,0,0,0.742857142857143
4,2,4,10,40,2,9,0,0,0,0,0,0.377777777777778
1,2,4,11,0,2,9,0,0,0,0,0,0.714285714285714
2,2,4,11,0,2,9,0,0,0,0,0,0.705882352941177
3,2,4,11,0,2,9,0,0,0,0,0,0.714285714285714
4,2,4,11,0,2,9,0,0,0,0,0,0.543478260869565
1,2,4,11,20,2,9,0,0,0,0,0,0.772727272727273
2,2,4,11,20,2,9,0,0,0,0,0,0.411764705882353
3,2,4,11,20,2,9,0,0,0,0,0,0.705882352941177
4,2,4,11,20,2,9,0,0,0,0,0,0.733333333333333
1,2,4,11,40,2,9,0,0,0,0,0,0.80952380952381
2,2,4,11,40,2,9,0,0,0,0,0,0.444444444444444
3,2,4,11,40,2,9,0,0,0,0,0,0.764705882352941
4,2,4,11,40,2,9,0,0,0,0,0,0.630434782608696
1,2,4,12,0,2,9,0,0,0,0,0,0.80952380952381
2,2,4,12,0,2,9,0,0,0,0,0,0.666666666666667
3,2,4,12,0,2,9,0,0,0,0,0,0.742857142857143
4,2,4,12,0,2,9,0,0,0,0,0,0.652173913043478
1,2,4,12,20,2,9,0,0,0,0,0,0.80952380952381
2,2,4,12,20,2,9,0,0,0,0,0,0.722222222222222
